au_id,stratum_code,selected_top_90_stratum,area_ha,stand_count,bec_group,bec_zone_code,bec_subzone,bec_variant,species_combo,si_class,mean_si,curve_lane,mp11_curve_role,mp11_source_table,phase10_gate,mp11_parameter_status,phase5_natural_curve_available,mp10_fallback_confidence,candidate_future_genetic_gain,dependency_status,review_status,fallback_or_review_note,downstream_use,model_input_status
cwhvh1_dr_hw_l,CWHvh1_DR+HW,False,22.776487,6,CWHvh1,CWH,vh,1.0,DR+HW,L,20.833334,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_dr_hw_l,CWHvh1_DR+HW,False,22.776487,6,CWHvh1,CWH,vh,1.0,DR+HW,L,20.833334,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_dr_hw_l,CWHvh1_DR+HW,False,22.776487,6,CWHvh1,CWH,vh,1.0,DR+HW,L,20.833334,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,Hw low-elevation restricted=1.7%,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_pli_sx_m,CWHvm1_PLI+SX,False,22.381265,2,CWHvm1,CWH,vm,1.0,PLI+SX,M,18.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_pli_sx_m,CWHvm1_PLI+SX,False,22.381265,2,CWHvm1,CWH,vm,1.0,PLI+SX,M,18.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_pli_sx_m,CWHvm1_PLI+SX,False,22.381265,2,CWHvm1,CWH,vm,1.0,PLI+SX,M,18.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_pli_sx_m,CWHvm1_PLI+SX,False,22.381265,2,CWHvm1,CWH,vm,1.0,PLI+SX,M,18.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,none_or_not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_fd_l,CWHvm1_FD,False,21.861791,5,CWHvm1,CWH,vm,1.0,FD,L,19.4,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_fd_l,CWHvm1_FD,False,21.861791,5,CWHvm1,CWH,vm,1.0,FD,L,19.4,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_fd_l,CWHvm1_FD,False,21.861791,5,CWHvm1,CWH,vm,1.0,FD,L,19.4,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_fd_l,CWHvm1_FD,False,21.861791,5,CWHvm1,CWH,vm,1.0,FD,L,19.4,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Fd low=16.0% / high=11.0%,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_dr_hw_h,CWHvm2_DR+HW,False,20.851129,3,CWHvm2,CWH,vm,2.0,DR+HW,H,24.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_dr_hw_h,CWHvm2_DR+HW,False,20.851129,3,CWHvm2,CWH,vm,2.0,DR+HW,H,24.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_dr_hw_h,CWHvm2_DR+HW,False,20.851129,3,CWHvm2,CWH,vm,2.0,DR+HW,H,24.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_dr_hw_h,CWHvm2_DR+HW,False,20.851129,3,CWHvm2,CWH,vm,2.0,DR+HW,H,24.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,Hw high-elevation restricted=1.1%,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_fdi_l,CWHvm1_HW+FDI,False,20.651509,1,CWHvm1,CWH,vm,1.0,HW+FDI,L,29.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,p10_4_review_required,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_fdi_l,CWHvm1_HW+FDI,False,20.651509,1,CWHvm1,CWH,vm,1.0,HW+FDI,L,29.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_fdi_l,CWHvm1_HW+FDI,False,20.651509,1,CWHvm1,CWH,vm,1.0,HW+FDI,L,29.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_hw_fdi_l,CWHvm1_HW+FDI,False,20.651509,1,CWHvm1,CWH,vm,1.0,HW+FDI,L,29.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,medium,Hw low-elevation restricted=1.7%,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_cw_dr_l,CWHvm2_CW+DR,False,20.618397,2,CWHvm2,CWH,vm,2.0,CW+DR,L,17.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_cw_dr_l,CWHvm2_CW+DR,False,20.618397,2,CWHvm2,CWH,vm,2.0,CW+DR,L,17.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,p10_5_parser_review_required,high-confidence nearest MP10 row by species/SI similarity,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_cw_dr_l,CWHvm2_CW+DR,False,20.618397,2,CWHvm2,CWH,vm,2.0,CW+DR,L,17.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,p10_5_parser_review_required,high-confidence nearest MP10 row by species/SI similarity,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_cw_dr_l,CWHvm2_CW+DR,False,20.618397,2,CWHvm2,CWH,vm,2.0,CW+DR,L,17.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,high,Cw=21.0%,public_table_fragmented,p10_5_parser_review_required,high-confidence nearest MP10 row by species/SI similarity,phase10_curve_lane_crosswalk_only,not_model_input
mhmm1_cw_hw_l,MHmm1_CW+HW,False,19.72763,4,MHmm1,MH,mm,1.0,CW+HW,L,11.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
mhmm1_cw_hw_l,MHmm1_CW+HW,False,19.72763,4,MHmm1,MH,mm,1.0,CW+HW,L,11.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
mhmm1_cw_hw_l,MHmm1_CW+HW,False,19.72763,4,MHmm1,MH,mm,1.0,CW+HW,L,11.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
mhmm1_cw_hw_l,MHmm1_CW+HW,False,19.72763,4,MHmm1,MH,mm,1.0,CW+HW,L,11.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Cw=21.0%; Hw high-elevation restricted=1.1%,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_dr_l,CWHvh1_CW+DR,False,19.695209,2,CWHvh1,CWH,vh,1.0,CW+DR,L,16.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_dr_l,CWHvh1_CW+DR,False,19.695209,2,CWHvh1,CWH,vh,1.0,CW+DR,L,16.5,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_dr_l,CWHvh1_CW+DR,False,19.695209,2,CWHvh1,CWH,vh,1.0,CW+DR,L,16.5,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_cw_dr_l,CWHvh1_CW+DR,False,19.695209,2,CWHvh1,CWH,vh,1.0,CW+DR,L,16.5,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Cw=21.0%,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_ss_cw_m,CWHvh1_SS+CW,False,19.546775,2,CWHvh1,CWH,vh,1.0,SS+CW,M,19.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_ss_cw_m,CWHvh1_SS+CW,False,19.546775,2,CWHvh1,CWH,vh,1.0,SS+CW,M,19.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_ss_cw_m,CWHvh1_SS+CW,False,19.546775,2,CWHvh1,CWH,vh,1.0,SS+CW,M,19.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvh1_ss_cw_m,CWHvh1_SS+CW,False,19.546775,2,CWHvh1,CWH,vh,1.0,SS+CW,M,19.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Cw=21.0%,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_fdc_hw_l,CWHvm2_FDC+HW,False,19.496536,1,CWHvm2,CWH,vm,2.0,FDC+HW,L,36.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,p10_4_review_required,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_fdc_hw_l,CWHvm2_FDC+HW,False,19.496536,1,CWHvm2,CWH,vm,2.0,FDC+HW,L,36.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_fdc_hw_l,CWHvm2_FDC+HW,False,19.496536,1,CWHvm2,CWH,vm,2.0,FDC+HW,L,36.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_fdc_hw_l,CWHvm2_FDC+HW,False,19.496536,1,CWHvm2,CWH,vm,2.0,FDC+HW,L,36.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,medium,Fd low=16.0% / high=11.0%; Hw high-elevation restricted=1.1%,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_fdc_l,CWHvm1_SS+FDC,False,19.296924,1,CWHvm1,CWH,vm,1.0,SS+FDC,L,31.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,p10_4_review_required,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_fdc_l,CWHvm1_SS+FDC,False,19.296924,1,CWHvm1,CWH,vm,1.0,SS+FDC,L,31.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_fdc_l,CWHvm1_SS+FDC,False,19.296924,1,CWHvm1,CWH,vm,1.0,SS+FDC,L,31.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_fdc_l,CWHvm1_SS+FDC,False,19.296924,1,CWHvm1,CWH,vm,1.0,SS+FDC,L,31.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,medium,Fd low=16.0% / high=11.0%,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
mhmm1_hm_ba_l,MHmm1_HM+BA,False,18.697052,3,MHmm1,MH,mm,1.0,HM+BA,L,7.666666,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
mhmm1_hm_ba_l,MHmm1_HM+BA,False,18.697052,3,MHmm1,MH,mm,1.0,HM+BA,L,7.666666,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
mhmm1_hm_ba_l,MHmm1_HM+BA,False,18.697052,3,MHmm1,MH,mm,1.0,HM+BA,L,7.666666,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
mhmm1_hm_ba_l,MHmm1_HM+BA,False,18.697052,3,MHmm1,MH,mm,1.0,HM+BA,L,7.666666,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,none_or_not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_hm_l,CWHvm1_CW+HM,False,18.310785,2,CWHvm1,CWH,vm,1.0,CW+HM,L,9.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_hm_l,CWHvm1_CW+HM,False,18.310785,2,CWHvm1,CWH,vm,1.0,CW+HM,L,9.5,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_hm_l,CWHvm1_CW+HM,False,18.310785,2,CWHvm1,CWH,vm,1.0,CW+HM,L,9.5,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_cw_hm_l,CWHvm1_CW+HM,False,18.310785,2,CWHvm1,CWH,vm,1.0,CW+HM,L,9.5,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Cw=21.0%,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_dr_m,CWHvm1_SS+DR,False,18.01144,4,CWHvm1,CWH,vm,1.0,SS+DR,M,32.25,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_dr_m,CWHvm1_SS+DR,False,18.01144,4,CWHvm1,CWH,vm,1.0,SS+DR,M,32.25,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_dr_m,CWHvm1_SS+DR,False,18.01144,4,CWHvm1,CWH,vm,1.0,SS+DR,M,32.25,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_dr_m,CWHvm1_SS+DR,False,18.01144,4,CWHvm1,CWH,vm,1.0,SS+DR,M,32.25,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Dr CWHvm1=32.0%,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_dr_h,CWHvm1_SS+DR,False,17.980361,6,CWHvm1,CWH,vm,1.0,SS+DR,H,34.833332,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,p10_4_review_required,Existing Phase 5 natural curve available for comparison.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_dr_h,CWHvm1_SS+DR,False,17.980361,6,CWHvm1,CWH,vm,1.0,SS+DR,H,34.833332,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,p10_5_parser_review_required,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_dr_h,CWHvm1_SS+DR,False,17.980361,6,CWHvm1,CWH,vm,1.0,SS+DR,H,34.833332,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_ss_dr_h,CWHvm1_SS+DR,False,17.980361,6,CWHvm1,CWH,vm,1.0,SS+DR,H,34.833332,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,Dr CWHvm1=32.0%,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_pl_yc_l,CWHvm1_PL+YC,False,17.898366,1,CWHvm1,CWH,vm,1.0,PL+YC,L,4.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,p10_4_review_required,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_pl_yc_l,CWHvm1_PL+YC,False,17.898366,1,CWHvm1,CWH,vm,1.0,PL+YC,L,4.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_pl_yc_l,CWHvm1_PL+YC,False,17.898366,1,CWHvm1,CWH,vm,1.0,PL+YC,L,4.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm1_pl_yc_l,CWHvm1_PL+YC,False,17.898366,1,CWHvm1,CWH,vm,1.0,PL+YC,L,4.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,Yc=10.0%,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_cw_fdc_h,CWHvm2_CW+FDC,False,17.535693,1,CWHvm2,CWH,vm,2.0,CW+FDC,H,36.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,p10_4_review_required,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_cw_fdc_h,CWHvm2_CW+FDC,False,17.535693,1,CWHvm2,CWH,vm,2.0,CW+FDC,H,36.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,p10_5_parser_review_required,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_cw_fdc_h,CWHvm2_CW+FDC,False,17.535693,1,CWHvm2,CWH,vm,2.0,CW+FDC,H,36.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,low,not_applicable,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
cwhvm2_cw_fdc_h,CWHvm2_CW+FDC,False,17.535693,1,CWHvm2,CWH,vm,2.0,CW+FDC,H,36.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,low,Cw=21.0%; Fd low=16.0% / high=11.0%,public_table_fragmented,p10_5_parser_review_required,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_curve_lane_crosswalk_only,not_model_input
