au_id,stratum_code,si_class,selected_top_90_stratum,area_ha,stand_count,mean_si,median_si,bec_group,species_combo,curve_lane,source_table,matched_legacy_au_code,matched_legacy_au_key,legacy_au_footnote_marker,legacy_age_band_context,match_confidence,match_score,species_l1_pct,mp10_weighted_si,si_abs_diff,dominant_species_bucket_match,fallback_or_review_note,au_ba_pct,au_cw_pct,au_cy_pct,au_fd_pct,au_hw_pct,au_ss_pct,au_other_pct,mp10_ba_pct,mp10_cw_pct,mp10_cy_pct,mp10_fd_pct,mp10_hw_pct,mp10_ss_pct,mp10_other_pct,initial_sph,spaced_sph,oaf1_pct,oaf2_pct,utilization_dbh_cm,regen_delay_years,mp10_thlb_area_ha
cwhvm1_cw_ss_h,CWHvm1_CW+SS,H,False,50.094683,6,25.166666,24.5,CWHvm1,CW+SS,existing_managed_1_10,mp10_table_28,2120,mp10_au_2120,,existing_managed_aged_1_10,high,15.67256,12.845259,26.580317,1.413651,True,high-confidence nearest MP10 row by species/SI similarity,0.0,58.500104,0.0,0.0,6.922525,34.577371,0.0,1.0,57.0,0.0,0.0,2.0,40.0,0.0,1100,,10.0,5.0,12.5,,15
cwhvm1_cw_ss_h,CWHvm1_CW+SS,H,False,50.094683,6,25.166666,24.5,CWHvm1,CW+SS,future_managed,mp10_table_29,2500,mp10_au_2500,,future_managed,high,16.672352,13.84505,26.580317,1.413651,True,high-confidence nearest MP10 row by species/SI similarity,0.0,58.500104,0.0,0.0,6.922525,34.577371,0.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,276
cwhvm1_cw_ss_l,CWHvm1_CW+SS,L,False,127.085954,15,16.0,17.0,CWHvm1,CW+SS,existing_managed_11_50,mp10_table_27,6220,mp10_au_6220,,existing_managed_aged_11_50,medium,72.080123,62.337469,20.871327,4.871327,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.150036,56.6665,0.178443,0.112913,12.164765,25.242982,5.48436,0.0,76.0,0.0,0.0,24.0,0.0,0.0,1200,,10.0,5.0,12.5,,2637
cwhvm1_cw_ss_l,CWHvm1_CW+SS,L,False,127.085954,15,16.0,17.0,CWHvm1,CW+SS,existing_managed_1_10,mp10_table_28,2120,mp10_au_2120,,existing_managed_aged_1_10,low,52.433789,31.880964,26.276413,10.276413,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.150036,56.6665,0.178443,0.112913,12.164765,25.242982,5.48436,1.0,57.0,0.0,0.0,2.0,40.0,0.0,1100,,10.0,5.0,12.5,,15
cwhvm1_cw_ss_l,CWHvm1_CW+SS,L,False,127.085954,15,16.0,17.0,CWHvm1,CW+SS,future_managed,mp10_table_29,2500,mp10_au_2500,,future_managed,low,56.73386,36.181035,26.276413,10.276413,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.150036,56.6665,0.178443,0.112913,12.164765,25.242982,5.48436,0.0,60.0,0.0,0.0,0.0,40.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,276
cwhvm1_cw_ss_m,CWHvm1_CW+SS,M,False,110.703244,18,22.61111,23.0,CWHvm1,CW+SS,existing_managed_11_50,mp10_table_27,2270,mp10_au_2270,,existing_managed_aged_11_50,medium,60.043553,52.631814,26.31698,3.70587,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.005437,58.509154,0.0,0.0,11.297138,27.386956,2.801316,0.0,35.0,0.0,0.0,35.0,30.0,0.0,900,,10.0,5.0,12.5,,128
cwhvm1_cw_ss_m,CWHvm1_CW+SS,M,False,110.703244,18,22.61111,23.0,CWHvm1,CW+SS,existing_managed_1_10,mp10_table_28,2120,mp10_au_2120,,existing_managed_aged_1_10,high,34.626955,27.215215,26.31698,3.70587,True,high-confidence nearest MP10 row by species/SI similarity,0.005437,58.509154,0.0,0.0,11.297138,27.386956,2.801316,1.0,57.0,0.0,0.0,2.0,40.0,0.0,1100,,10.0,5.0,12.5,,15
cwhvm1_cw_ss_m,CWHvm1_CW+SS,M,False,110.703244,18,22.61111,23.0,CWHvm1,CW+SS,future_managed,mp10_table_29,2500,mp10_au_2500,,future_managed,high,35.61952,28.207781,26.31698,3.70587,True,high-confidence nearest MP10 row by species/SI similarity,0.005437,58.509154,0.0,0.0,11.297138,27.386956,2.801316,0.0,60.0,0.0,0.0,0.0,40.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,276
cwhvm1_dr_ac_l,CWHvm1_DR+AC,L,False,4.450945,1,21.0,21.0,CWHvm1,DR+AC,existing_managed_11_50,mp10_table_27,7270,mp10_au_7270,,existing_managed_aged_11_50,fallback_review_required,143.8,132.0,20.1,0.9,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,10.0,0.0,90.0,0.0,10.0,39.0,11.0,16.0,0.0,24.0,800,,10.0,5.0,12.5,,95
cwhvm1_dr_ac_l,CWHvm1_DR+AC,L,False,4.450945,1,21.0,21.0,CWHvm1,DR+AC,existing_managed_1_10,mp10_table_28,6150,mp10_au_6150,,existing_managed_aged_1_10,fallback_review_required,191.8,180.0,20.1,0.9,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,10.0,0.0,90.0,13.0,10.0,0.0,0.0,77.0,0.0,0.0,1500,,10.0,5.0,12.5,,56
cwhvm1_dr_ac_l,CWHvm1_DR+AC,L,False,4.450945,1,21.0,21.0,CWHvm1,DR+AC,future_managed,mp10_table_29,7500,mp10_au_7500,,future_managed,fallback_review_required,191.8,180.0,20.1,0.9,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,10.0,0.0,90.0,0.0,90.0,0.0,0.0,10.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,6109
cwhvm1_dr_ba_l,CWHvm1_DR+BA,L,False,7.321343,1,50.0,50.0,CWHvm1,DR+BA,existing_managed_11_50,mp10_table_27,7270,mp10_au_7270,,existing_managed_aged_11_50,fallback_review_required,182.0,132.0,20.4,29.6,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,10.0,0.0,0.0,0.0,10.0,0.0,80.0,0.0,10.0,39.0,11.0,16.0,0.0,24.0,800,,10.0,5.0,12.5,,95
cwhvm1_dr_ba_l,CWHvm1_DR+BA,L,False,7.321343,1,50.0,50.0,CWHvm1,DR+BA,existing_managed_1_10,mp10_table_28,0110,mp10_au_0110,,existing_managed_aged_1_10,fallback_review_required,206.2,160.0,31.9,18.1,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,10.0,0.0,0.0,0.0,10.0,0.0,80.0,40.0,0.0,0.0,0.0,20.0,40.0,0.0,1100,,10.0,5.0,12.5,,194
cwhvm1_dr_ba_l,CWHvm1_DR+BA,L,False,7.321343,1,50.0,50.0,CWHvm1,DR+BA,future_managed,mp10_table_29,0500,mp10_au_0500,,future_managed,fallback_review_required,206.2,160.0,31.9,18.1,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,10.0,0.0,0.0,0.0,10.0,0.0,80.0,40.0,0.0,0.0,0.0,20.0,40.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,3384
cwhvm1_dr_cw_h,CWHvm1_DR+CW,H,False,15.26556,3,31.333334,32.0,CWHvm1,DR+CW,existing_managed_11_50,mp10_table_27,7270,mp10_au_7270,,existing_managed_aged_11_50,low,119.96314,87.364677,20.034103,11.299231,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.0,20.78587,0.0,6.317661,17.103531,0.0,55.792938,0.0,10.0,39.0,11.0,16.0,0.0,24.0,800,,10.0,5.0,12.5,,95
cwhvm1_dr_cw_h,CWHvm1_DR+CW,H,False,15.26556,3,31.333334,32.0,CWHvm1,DR+CW,existing_managed_1_10,mp10_table_28,4140,mp10_au_4140,,existing_managed_aged_1_10,fallback_review_required,139.437438,119.792938,26.511084,4.82225,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,20.78587,0.0,6.317661,17.103531,0.0,55.792938,0.0,24.0,0.0,63.0,13.0,0.0,0.0,1100,,10.0,5.0,12.5,,384
cwhvm1_dr_cw_h,CWHvm1_DR+CW,H,False,15.26556,3,31.333334,32.0,CWHvm1,DR+CW,future_managed,mp10_table_29,1500,mp10_au_1500,2.0,future_managed,fallback_review_required,145.437438,125.792938,26.511084,4.82225,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,20.78587,0.0,6.317661,17.103531,0.0,55.792938,20.0,20.0,0.0,0.0,60.0,0.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,41399
cwhvm1_dr_cw_l,CWHvm1_DR+CW,L,False,43.305532,6,19.333334,20.0,CWHvm1,DR+CW,existing_managed_11_50,mp10_table_27,7270,mp10_au_7270,,existing_managed_aged_11_50,fallback_review_required,118.036658,107.575944,19.563691,0.230357,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,18.00821,0.0,0.0,12.212028,0.0,69.779762,0.0,10.0,39.0,11.0,16.0,0.0,24.0,800,,10.0,5.0,12.5,,95
cwhvm1_dr_cw_l,CWHvm1_DR+CW,L,False,43.305532,6,19.333334,20.0,CWHvm1,DR+CW,existing_managed_1_10,mp10_table_28,8170,mp10_au_8170,,existing_managed_aged_1_10,fallback_review_required,150.020237,139.559523,19.563691,0.230357,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,18.00821,0.0,0.0,12.212028,0.0,69.779762,0.0,21.0,0.0,37.0,42.0,0.0,0.0,1000,,10.0,5.0,12.5,,21
cwhvm1_dr_cw_l,CWHvm1_DR+CW,L,False,43.305532,6,19.333334,20.0,CWHvm1,DR+CW,future_managed,mp10_table_29,7500,mp10_au_7500,,future_managed,fallback_review_required,154.444293,143.983579,19.563691,0.230357,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,18.00821,0.0,0.0,12.212028,0.0,69.779762,0.0,90.0,0.0,0.0,10.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,6109
cwhvm1_dr_cw_m,CWHvm1_DR+CW,M,False,28.065131,9,26.0,26.0,CWHvm1,DR+CW,existing_managed_11_50,mp10_table_27,7270,mp10_au_7270,,existing_managed_aged_11_50,fallback_review_required,146.124456,122.95274,19.414142,6.585858,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,14.488351,0.0,0.0,4.52363,0.0,80.988019,0.0,10.0,39.0,11.0,16.0,0.0,24.0,800,,10.0,5.0,12.5,,95
cwhvm1_dr_cw_m,CWHvm1_DR+CW,M,False,28.065131,9,26.0,26.0,CWHvm1,DR+CW,existing_managed_1_10,mp10_table_28,1120,mp10_au_1120,,existing_managed_aged_1_10,fallback_review_required,174.377379,161.976039,24.79933,1.20067,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,14.488351,0.0,0.0,4.52363,0.0,80.988019,0.0,71.0,0.0,0.0,29.0,0.0,0.0,1100,,10.0,5.0,12.5,,154
cwhvm1_dr_cw_m,CWHvm1_DR+CW,M,False,28.065131,9,26.0,26.0,CWHvm1,DR+CW,future_managed,mp10_table_29,1500,mp10_au_1500,2.0,future_managed,fallback_review_required,174.377379,161.976039,24.79933,1.20067,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,14.488351,0.0,0.0,4.52363,0.0,80.988019,20.0,20.0,0.0,0.0,60.0,0.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,41399
cwhvm1_dr_fd_l,CWHvm1_DR+FD,L,False,16.661973,1,19.0,19.0,CWHvm1,DR+FD,existing_managed_11_50,mp10_table_27,4241,mp10_au_4241,,existing_managed_aged_11_50,fallback_review_required,107.1,70.0,32.55,13.55,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,30.0,30.0,0.0,40.0,0.0,0.0,0.0,55.0,40.0,0.0,5.0,900,,10.0,5.0,12.5,,59
cwhvm1_dr_fd_l,CWHvm1_DR+FD,L,False,16.661973,1,19.0,19.0,CWHvm1,DR+FD,existing_managed_1_10,mp10_table_28,8170,mp10_au_8170,,existing_managed_aged_1_10,low,94.7,80.0,21.35,2.35,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.0,0.0,0.0,30.0,30.0,0.0,40.0,0.0,21.0,0.0,37.0,42.0,0.0,0.0,1000,,10.0,5.0,12.5,,21
cwhvm1_dr_fd_l,CWHvm1_DR+FD,L,False,16.661973,1,19.0,19.0,CWHvm1,DR+FD,future_managed,mp10_table_29,8500,mp10_au_8500,,future_managed,fallback_review_required,134.7,120.0,21.35,2.35,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,30.0,30.0,0.0,40.0,0.0,25.0,0.0,65.0,10.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,615
cwhvm1_dr_ss_h,CWHvm1_DR+SS,H,False,23.554649,8,33.375,33.5,CWHvm1,DR+SS,existing_managed_11_50,mp10_table_27,6270,mp10_au_6270,,existing_managed_aged_11_50,fallback_review_required,159.409857,131.52955,24.434847,8.940153,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,2.564554,19.670671,77.764775,0.0,15.0,0.0,0.0,27.0,46.0,12.0,1200,,10.0,5.0,12.5,,54
cwhvm1_dr_ss_h,CWHvm1_DR+SS,H,False,23.554649,8,33.375,33.5,CWHvm1,DR+SS,existing_managed_1_10,mp10_table_28,0110,mp10_au_0110,,existing_managed_aged_1_10,fallback_review_required,168.833537,155.52955,35.026994,1.651994,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,2.564554,19.670671,77.764775,40.0,0.0,0.0,0.0,20.0,40.0,0.0,1100,,10.0,5.0,12.5,,194
cwhvm1_dr_ss_h,CWHvm1_DR+SS,H,False,23.554649,8,33.375,33.5,CWHvm1,DR+SS,future_managed,mp10_table_29,0500,mp10_au_0500,,future_managed,fallback_review_required,168.833537,155.52955,35.026994,1.651994,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,2.564554,19.670671,77.764775,40.0,0.0,0.0,0.0,20.0,40.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,3384
cwhvm1_dr_ss_l,CWHvm1_DR+SS,L,False,40.297872,11,21.727272,22.0,CWHvm1,DR+SS,existing_managed_11_50,mp10_table_27,6270,mp10_au_6270,,existing_managed_aged_11_50,fallback_review_required,139.80696,125.568437,23.846533,2.119261,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,5.935829,19.279953,74.784219,0.0,15.0,0.0,0.0,27.0,46.0,12.0,1200,,10.0,5.0,12.5,,54
cwhvm1_dr_ss_l,CWHvm1_DR+SS,L,False,40.297872,11,21.727272,22.0,CWHvm1,DR+SS,existing_managed_1_10,mp10_table_28,2120,mp10_au_2120,,existing_managed_aged_1_10,fallback_review_required,184.573143,157.440095,30.293796,8.566524,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,5.935829,19.279953,74.784219,1.0,57.0,0.0,0.0,2.0,40.0,0.0,1100,,10.0,5.0,12.5,,15
cwhvm1_dr_ss_l,CWHvm1_DR+SS,L,False,40.297872,11,21.727272,22.0,CWHvm1,DR+SS,future_managed,mp10_table_29,0500,mp10_au_0500,,future_managed,fallback_review_required,185.807689,149.568437,34.846898,13.119626,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,5.935829,19.279953,74.784219,40.0,0.0,0.0,0.0,20.0,40.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,3384
cwhvm1_dr_ss_m,CWHvm1_DR+SS,M,False,13.551566,7,25.571428,25.0,CWHvm1,DR+SS,existing_managed_11_50,mp10_table_27,6270,mp10_au_6270,,existing_managed_aged_11_50,fallback_review_required,153.727835,139.695477,23.555249,2.016179,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,5.352143,12.800118,81.847738,0.0,15.0,0.0,0.0,27.0,46.0,12.0,1200,,10.0,5.0,12.5,,54
cwhvm1_dr_ss_m,CWHvm1_DR+SS,M,False,13.551566,7,25.571428,25.0,CWHvm1,DR+SS,existing_managed_1_10,mp10_table_28,2120,mp10_au_2120,,existing_managed_aged_1_10,fallback_review_required,189.487824,170.399763,30.115458,4.54403,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,5.352143,12.800118,81.847738,1.0,57.0,0.0,0.0,2.0,40.0,0.0,1100,,10.0,5.0,12.5,,15
cwhvm1_dr_ss_m,CWHvm1_DR+SS,M,False,13.551566,7,25.571428,25.0,CWHvm1,DR+SS,future_managed,mp10_table_29,0500,mp10_au_0500,,future_managed,fallback_review_required,192.068079,163.695477,34.757729,9.186301,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,0.0,0.0,0.0,5.352143,12.800118,81.847738,40.0,0.0,0.0,0.0,20.0,40.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,3384
cwhvm1_fd_ba_l,CWHvm1_FD+BA,L,False,0.1233,1,31.0,31.0,CWHvm1,FD+BA,existing_managed_11_50,mp10_table_27,4240,mp10_au_4240,,existing_managed_aged_11_50,medium,49.68,46.0,29.16,1.84,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",30.0,0.0,0.0,50.0,20.0,0.0,0.0,7.0,3.0,0.0,61.0,29.0,0.0,0.0,900,,10.0,5.0,12.5,,120
cwhvm1_fd_ba_l,CWHvm1_FD+BA,L,False,0.1233,1,31.0,31.0,CWHvm1,FD+BA,existing_managed_1_10,mp10_table_28,4140,mp10_au_4140,,existing_managed_aged_1_10,low,77.68,74.0,29.16,1.84,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,30.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,24.0,0.0,63.0,13.0,0.0,0.0,1100,,10.0,5.0,12.5,,384
cwhvm1_fd_ba_l,CWHvm1_FD+BA,L,False,0.1233,1,31.0,31.0,CWHvm1,FD+BA,future_managed,mp10_table_29,4500,mp10_au_4500,,future_managed,low,83.68,80.0,29.16,1.84,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,30.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,25.0,0.0,65.0,10.0,0.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,2619
cwhvm1_fd_cw_h,CWHvm1_FD+CW,H,False,1.417967,1,31.0,31.0,CWHvm1,FD+CW,existing_managed_11_50,mp10_table_27,6240,mp10_au_6240,,existing_managed_aged_11_50,low,75.35,56.0,21.325,9.675,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.0,30.0,0.0,50.0,0.0,0.0,20.0,0.0,22.0,0.0,70.0,8.0,0.0,0.0,1200,,10.0,5.0,12.5,,43
cwhvm1_fd_cw_h,CWHvm1_FD+CW,H,False,1.417967,1,31.0,31.0,CWHvm1,FD+CW,existing_managed_1_10,mp10_table_28,4140,mp10_au_4140,,existing_managed_aged_1_10,medium,56.9,52.0,28.55,2.45,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.0,30.0,0.0,50.0,0.0,0.0,20.0,0.0,24.0,0.0,63.0,13.0,0.0,0.0,1100,,10.0,5.0,12.5,,384
cwhvm1_fd_cw_h,CWHvm1_FD+CW,H,False,1.417967,1,31.0,31.0,CWHvm1,FD+CW,future_managed,mp10_table_29,4500,mp10_au_4500,,future_managed,medium,54.9,50.0,28.55,2.45,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.0,30.0,0.0,50.0,0.0,0.0,20.0,0.0,25.0,0.0,65.0,10.0,0.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,2619
cwhvm1_fd_cw_l,CWHvm1_FD+CW,L,False,1.329859,1,26.0,26.0,CWHvm1,FD+CW,existing_managed_11_50,mp10_table_27,6240,mp10_au_6240,,existing_managed_aged_11_50,medium,28.311111,20.0,21.844444,4.155556,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.0,20.0,0.0,70.0,0.0,0.0,10.0,0.0,22.0,0.0,70.0,8.0,0.0,0.0,1200,,10.0,5.0,12.5,,43
cwhvm1_fd_cw_l,CWHvm1_FD+CW,L,False,1.329859,1,26.0,26.0,CWHvm1,FD+CW,existing_managed_1_10,mp10_table_28,4140,mp10_au_4140,,existing_managed_aged_1_10,high,41.422222,34.0,29.711111,3.711111,True,high-confidence nearest MP10 row by species/SI similarity,0.0,20.0,0.0,70.0,0.0,0.0,10.0,0.0,24.0,0.0,63.0,13.0,0.0,0.0,1100,,10.0,5.0,12.5,,384
cwhvm1_fd_cw_l,CWHvm1_FD+CW,L,False,1.329859,1,26.0,26.0,CWHvm1,FD+CW,future_managed,mp10_table_29,4500,mp10_au_4500,,future_managed,high,37.422222,30.0,29.711111,3.711111,True,high-confidence nearest MP10 row by species/SI similarity,0.0,20.0,0.0,70.0,0.0,0.0,10.0,0.0,25.0,0.0,65.0,10.0,0.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,2619
cwhvm1_fd_h,CWHvm1_FD,H,False,90.939978,4,31.5,29.5,CWHvm1,FD,existing_managed_11_50,mp10_table_27,1242,mp10_au_1242,,existing_managed_aged_11_50,medium,54.2,54.0,31.4,0.1,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,27.0,0.0,0.0,1600,900.0,10.0,5.0,12.5,,143
cwhvm1_fd_h,CWHvm1_FD,H,False,90.939978,4,31.5,29.5,CWHvm1,FD,existing_managed_1_10,mp10_table_28,4140,mp10_au_4140,,existing_managed_aged_1_10,low,74.2,74.0,31.4,0.1,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,24.0,0.0,63.0,13.0,0.0,0.0,1100,,10.0,5.0,12.5,,384
cwhvm1_fd_h,CWHvm1_FD,H,False,90.939978,4,31.5,29.5,CWHvm1,FD,future_managed,mp10_table_29,4500,mp10_au_4500,,future_managed,low,70.2,70.0,31.4,0.1,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,65.0,10.0,0.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,2619
cwhvm1_fd_hw_h,CWHvm1_FD+HW,H,False,217.754959,21,38.190475,36.0,CWHvm1,FD+HW,existing_managed_11_50,mp10_table_27,1241,mp10_au_1241,,existing_managed_aged_11_50,medium,16.898822,4.836019,32.159073,6.031402,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.0,0.0,0.0,66.38314,31.198851,0.814711,1.603298,0.0,0.0,0.0,68.0,32.0,0.0,0.0,900,,10.0,5.0,12.5,,109
cwhvm1_fd_hw_h,CWHvm1_FD+HW,H,False,217.754959,21,38.190475,36.0,CWHvm1,FD+HW,existing_managed_1_10,mp10_table_28,4140,mp10_au_4140,,existing_managed_aged_1_10,medium,63.743664,48.0,30.318643,7.871832,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.0,0.0,0.0,66.38314,31.198851,0.814711,1.603298,0.0,24.0,0.0,63.0,13.0,0.0,0.0,1100,,10.0,5.0,12.5,,384
cwhvm1_fd_hw_h,CWHvm1_FD+HW,H,False,217.754959,21,38.190475,36.0,CWHvm1,FD+HW,future_managed,mp10_table_29,4500,mp10_au_4500,,future_managed,medium,65.743664,50.0,30.318643,7.871832,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.0,0.0,0.0,66.38314,31.198851,0.814711,1.603298,0.0,25.0,0.0,65.0,10.0,0.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,2619
cwhvm1_fd_hw_l,CWHvm1_FD+HW,L,False,242.250001,29,19.793104,22.0,CWHvm1,FD+HW,existing_managed_11_50,mp10_table_27,4240,mp10_au_4240,,existing_managed_aged_11_50,low,41.749301,22.270038,29.532736,9.739632,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,5.132576,4.166827,0.0,51.732406,37.492989,1.268756,0.206447,7.0,3.0,0.0,61.0,29.0,0.0,0.0,900,,10.0,5.0,12.5,,120
cwhvm1_fd_hw_l,CWHvm1_FD+HW,L,False,242.250001,29,19.793104,22.0,CWHvm1,FD+HW,existing_managed_1_10,mp10_table_28,8170,mp10_au_8170,,existing_managed_aged_1_10,medium,55.997287,42.680368,21.451563,1.658459,False,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",5.132576,4.166827,0.0,51.732406,37.492989,1.268756,0.206447,0.0,21.0,0.0,37.0,42.0,0.0,0.0,1000,,10.0,5.0,12.5,,21
cwhvm1_fd_hw_l,CWHvm1_FD+HW,L,False,242.250001,29,19.793104,22.0,CWHvm1,FD+HW,future_managed,mp10_table_29,8500,mp10_au_8500,,future_managed,low,71.518453,68.201534,21.451563,1.658459,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,5.132576,4.166827,0.0,51.732406,37.492989,1.268756,0.206447,0.0,25.0,0.0,65.0,10.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,615
cwhvm1_fd_hw_m,CWHvm1_FD+HW,M,False,151.545099,23,28.695652,29.0,CWHvm1,FD+HW,existing_managed_11_50,mp10_table_27,4241,mp10_au_4241,,existing_managed_aged_11_50,high,19.296974,12.209805,32.239236,3.543584,True,high-confidence nearest MP10 row by species/SI similarity,0.0,2.681028,0.0,55.561112,36.126328,2.862762,2.768769,0.0,0.0,0.0,55.0,40.0,0.0,5.0,900,,10.0,5.0,12.5,,59
cwhvm1_fd_hw_m,CWHvm1_FD+HW,M,False,151.545099,23,28.695652,29.0,CWHvm1,FD+HW,existing_managed_1_10,mp10_table_28,4140,mp10_au_4140,,existing_managed_aged_1_10,medium,59.955196,57.51572,29.91539,1.219738,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.0,2.681028,0.0,55.561112,36.126328,2.862762,2.768769,0.0,24.0,0.0,63.0,13.0,0.0,0.0,1100,,10.0,5.0,12.5,,384
cwhvm1_fd_hw_m,CWHvm1_FD+HW,M,False,151.545099,23,28.695652,29.0,CWHvm1,FD+HW,future_managed,mp10_table_29,4500,mp10_au_4500,,future_managed,medium,65.955196,63.51572,29.91539,1.219738,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.0,2.681028,0.0,55.561112,36.126328,2.862762,2.768769,0.0,25.0,0.0,65.0,10.0,0.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,2619
