au_id,stratum_code,selected_top_90_stratum,area_ha,stand_count,bec_group,bec_zone_code,bec_subzone,bec_variant,species_combo,si_class,mean_si,curve_lane,mp11_curve_role,mp11_source_table,phase10_gate,mp11_parameter_status,phase5_natural_curve_available,mp10_fallback_confidence,candidate_future_genetic_gain,dependency_status,review_status,fallback_or_review_note,downstream_use,model_input_status,phase5_curve_lane,feature_id,matched_legacy_au_code,phase5_mp10_match_confidence,max_treated_volume,age_at_max_treated_volume,treated_volume_age_40,treated_volume_age_60,treated_volume_age_80,treated_volume_age_100,natural_max_volume,treated_to_natural_max_ratio,other_species_pct_encoded_as_dr,plot_path,has_natural_curve,phase5_comparison_curve_available,mp11_curve_generation_status
cwhvh1_yc_hw_h,CWHvh1_YC+HW,False,46.42655,2,CWHvh1,CWH,vh,1.0,YC+HW,H,17.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_hw_dr_h,CWHvh1_HW+DR,False,44.504383,9,CWHvh1,CWH,vh,1.0,HW+DR,H,26.222221,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_hw_dr_h,CWHvh1_HW+DR,False,44.504383,9,CWHvh1,CWH,vh,1.0,HW+DR,H,26.222221,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Hw low-elevation restricted=1.7%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_hw_dr_h,CWHvh1_HW+DR,False,44.504383,9,CWHvh1,CWH,vh,1.0,HW+DR,H,26.222221,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_yc_hw_h,MHmm1_YC+HW,False,43.947364,7,MHmm1,MH,mm,1.0,YC+HW,H,12.428572,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_yc_hw_h,MHmm1_YC+HW,False,43.947364,7,MHmm1,MH,mm,1.0,YC+HW,H,12.428572,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Yc=10.0%; Hw high-elevation restricted=1.1%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_yc_hw_h,MHmm1_YC+HW,False,43.947364,7,MHmm1,MH,mm,1.0,YC+HW,H,12.428572,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_ba_hw_h,MHmm1_BA+HW,False,43.925595,9,MHmm1,MH,mm,1.0,BA+HW,H,26.444445,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_ba_hw_h,MHmm1_BA+HW,False,43.925595,9,MHmm1,MH,mm,1.0,BA+HW,H,26.444445,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,high,Hw high-elevation restricted=1.1%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_ba_hw_h,MHmm1_BA+HW,False,43.925595,9,MHmm1,MH,mm,1.0,BA+HW,H,26.444445,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_dr_cw_l,CWHvm1_DR+CW,False,43.305532,6,CWHvm1,CWH,vm,1.0,DR+CW,L,19.333334,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_dr_cw_l,CWHvm1_DR+CW,False,43.305532,6,CWHvm1,CWH,vm,1.0,DR+CW,L,19.333334,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,Cw=21.0%; Dr CWHvm1=32.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_dr_cw_l,CWHvm1_DR+CW,False,43.305532,6,CWHvm1,CWH,vm,1.0,DR+CW,L,19.333334,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_cw_dr_l,CWHvm1_CW+DR,False,43.269629,6,CWHvm1,CWH,vm,1.0,CW+DR,L,13.333333,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_cw_dr_l,CWHvm1_CW+DR,False,43.269629,6,CWHvm1,CWH,vm,1.0,CW+DR,L,13.333333,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Cw=21.0%; Dr CWHvm1=32.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_cw_dr_l,CWHvm1_CW+DR,False,43.269629,6,CWHvm1,CWH,vm,1.0,CW+DR,L,13.333333,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_yc_cw_h,CWHvm2_YC+CW,False,42.750142,11,CWHvm2,CWH,vm,2.0,YC+CW,H,17.727272,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_yc_cw_h,CWHvm2_YC+CW,False,42.750142,11,CWHvm2,CWH,vm,2.0,YC+CW,H,17.727272,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,Cw=21.0%; Yc=10.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_yc_cw_h,CWHvm2_YC+CW,False,42.750142,11,CWHvm2,CWH,vm,2.0,YC+CW,H,17.727272,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_yc_ba_h,MHmm1_YC+BA,False,42.426178,5,MHmm1,MH,mm,1.0,YC+BA,H,19.8,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_yc_ba_h,MHmm1_YC+BA,False,42.426178,5,MHmm1,MH,mm,1.0,YC+BA,H,19.8,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Yc=10.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_yc_ba_h,MHmm1_YC+BA,False,42.426178,5,MHmm1,MH,mm,1.0,YC+BA,H,19.8,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ba_cw_h,CWHvm1_BA+CW,False,42.391591,3,CWHvm1,CWH,vm,1.0,BA+CW,H,29.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ba_cw_h,CWHvm1_BA+CW,False,42.391591,3,CWHvm1,CWH,vm,1.0,BA+CW,H,29.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,Cw=21.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ba_cw_h,CWHvm1_BA+CW,False,42.391591,3,CWHvm1,CWH,vm,1.0,BA+CW,H,29.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_ba_yc_m,CWHvm2_BA+YC,False,41.538247,6,CWHvm2,CWH,vm,2.0,BA+YC,M,19.5,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_ba_yc_m,CWHvm2_BA+YC,False,41.538247,6,CWHvm2,CWH,vm,2.0,BA+YC,M,19.5,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Yc=10.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_ba_yc_m,CWHvm2_BA+YC,False,41.538247,6,CWHvm2,CWH,vm,2.0,BA+YC,M,19.5,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_dr_ss_l,CWHvm1_DR+SS,False,40.297872,11,CWHvm1,CWH,vm,1.0,DR+SS,L,21.727272,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_dr_ss_l,CWHvm1_DR+SS,False,40.297872,11,CWHvm1,CWH,vm,1.0,DR+SS,L,21.727272,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,Dr CWHvm1=32.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_dr_ss_l,CWHvm1_DR+SS,False,40.297872,11,CWHvm1,CWH,vm,1.0,DR+SS,L,21.727272,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_cw_ba_l,CWHvh1_CW+BA,False,39.133014,2,CWHvh1,CWH,vh,1.0,CW+BA,L,16.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_cw_ba_l,CWHvh1_CW+BA,False,39.133014,2,CWHvh1,CWH,vh,1.0,CW+BA,L,16.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Cw=21.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_cw_ba_l,CWHvh1_CW+BA,False,39.133014,2,CWHvh1,CWH,vh,1.0,CW+BA,L,16.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_fd_h,CWHvm2_FD,False,39.068442,2,CWHvm2,CWH,vm,2.0,FD,H,28.5,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_fd_h,CWHvm2_FD,False,39.068442,2,CWHvm2,CWH,vm,2.0,FD,H,28.5,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Fd low=16.0% / high=11.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_fd_h,CWHvm2_FD,False,39.068442,2,CWHvm2,CWH,vm,2.0,FD,H,28.5,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_hm_ba_m,MHmm1_HM+BA,False,37.82069,4,MHmm1,MH,mm,1.0,HM+BA,M,14.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_hm_ba_m,MHmm1_HM+BA,False,37.82069,4,MHmm1,MH,mm,1.0,HM+BA,M,14.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_hm_ba_m,MHmm1_HM+BA,False,37.82069,4,MHmm1,MH,mm,1.0,HM+BA,M,14.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_ba_hm_l,CWHvm2_BA+HM,False,35.731667,3,CWHvm2,CWH,vm,2.0,BA+HM,L,12.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_ba_hm_l,CWHvm2_BA+HM,False,35.731667,3,CWHvm2,CWH,vm,2.0,BA+HM,L,12.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_ba_hm_l,CWHvm2_BA+HM,False,35.731667,3,CWHvm2,CWH,vm,2.0,BA+HM,L,12.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_dr_hw_h,CWHvh1_DR+HW,False,35.703473,6,CWHvh1,CWH,vh,1.0,DR+HW,H,33.666668,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_dr_hw_h,CWHvh1_DR+HW,False,35.703473,6,CWHvh1,CWH,vh,1.0,DR+HW,H,33.666668,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,Hw low-elevation restricted=1.7%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_dr_hw_h,CWHvh1_DR+HW,False,35.703473,6,CWHvh1,CWH,vh,1.0,DR+HW,H,33.666668,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ss_l,CWHvm1_SS,False,35.699306,4,CWHvm1,CWH,vm,1.0,SS,L,25.25,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ss_l,CWHvm1_SS,False,35.699306,4,CWHvm1,CWH,vm,1.0,SS,L,25.25,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ss_l,CWHvm1_SS,False,35.699306,4,CWHvm1,CWH,vm,1.0,SS,L,25.25,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_cw_dr_h,CWHvm1_CW+DR,False,35.129849,5,CWHvm1,CWH,vm,1.0,CW+DR,H,28.6,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,high,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_cw_dr_h,CWHvm1_CW+DR,False,35.129849,5,CWHvm1,CWH,vm,1.0,CW+DR,H,28.6,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,medium,Cw=21.0%; Dr CWHvm1=32.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_cw_dr_h,CWHvm1_CW+DR,False,35.129849,5,CWHvm1,CWH,vm,1.0,CW+DR,H,28.6,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_hw_m,CWHvh1_HW,False,34.437796,13,CWHvh1,CWH,vh,1.0,HW,M,16.846153,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_hw_m,CWHvh1_HW,False,34.437796,13,CWHvh1,CWH,vh,1.0,HW,M,16.846153,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Hw low-elevation restricted=1.7%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
