au_id,stratum_code,selected_top_90_stratum,area_ha,stand_count,bec_group,bec_zone_code,bec_subzone,bec_variant,species_combo,si_class,mean_si,curve_lane,mp11_curve_role,mp11_source_table,phase10_gate,mp11_parameter_status,phase5_natural_curve_available,mp10_fallback_confidence,candidate_future_genetic_gain,dependency_status,review_status,fallback_or_review_note,downstream_use,model_input_status,curve_point_count,curve_age_min,curve_age_max,max_volume,age_at_max_volume,source_stand_count,source_row_count,observed_bin_count,sparse_warning,selected_path,rmse,mape,tail_rmse,accepted,canonical_curve_au_id,lexmatch_alias_used,canonical_selected_area_ha,plot_count,plot_paths,natural_curve_status
cwhvm2_ba_cw_l,CWHvm2_BA+CW,False,28.016489,3,CWHvm2,CWH,vm,2.0,BA+CW,L,20.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,715.726077,190.0,3.0,820.0,49.0,True,smoothed_bin_pchip,6.316979,0.006861,1.909801,True,cwhvm2_ba_hw_l,True,345.036288,0,,remapped_to_selected_curve_family
cwhvh1_hw_fd_l,CWHvh1_HW+FD,False,27.505753,2,CWHvh1,CWH,vh,1.0,HW+FD,L,31.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1096.947811,170.0,2.0,546.0,49.0,True,smoothed_bin_pchip,6.530259,0.00432,3.748055,True,cwhvm1_hw_fd_l,True,401.313888,0,,remapped_to_selected_curve_family
cwhvm1_ss_dr_l,CWHvm1_SS+DR,False,27.064091,6,CWHvm1,CWH,vm,1.0,SS+DR,L,23.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,825.54449,185.0,6.0,1335.0,49.0,False,smoothed_bin_pchip,6.928329,0.007263,4.929716,True,cwhvm1_hw_dr_l,True,983.327431,0,,remapped_to_selected_curve_family
cwhvm1_fdc_dr_l,CWHvm1_FDC+DR,False,26.969072,1,CWHvm1,CWH,vm,1.0,FDC+DR,L,36.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,273.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_dr_l,True,983.327431,0,,remapped_to_selected_curve_family
cwhvm1_ss_h,CWHvm1_SS,False,26.872267,3,CWHvm1,CWH,vm,1.0,SS,H,35.333332,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1692.719186,170.0,3.0,817.0,49.0,True,smoothed_bin_pchip,11.362704,0.005154,5.500751,True,cwhvm1_hw_h,True,1645.046704,0,,remapped_to_selected_curve_family
cwhvm1_ss_cw_m,CWHvm1_SS+CW,False,26.199465,5,CWHvm1,CWH,vm,1.0,SS+CW,M,29.8,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,981.028166,165.0,4.0,867.0,49.0,True,smoothed_bin_pchip,15.428056,0.012358,11.62784,True,cwhvm1_ss_hw_m,True,519.509989,0,,remapped_to_selected_curve_family
cwhvh1_ss_dr_h,CWHvh1_SS+DR,False,26.095362,1,CWHvh1,CWH,vh,1.0,SS+DR,H,30.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,274.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_dr_h,True,949.516627,0,,remapped_to_selected_curve_family
cwhvh1_dr_hw_m,CWHvh1_DR+HW,False,25.523978,6,CWHvh1,CWH,vh,1.0,DR+HW,M,25.833334,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,550.218325,160.0,6.0,1467.0,49.0,False,smoothed_bin_pchip,2.504555,0.00324,1.625999,True,cwhvm1_dr_hw_m,True,354.077189,0,,remapped_to_selected_curve_family
cwhvm2_yc_fdc_m,CWHvm2_YC+FDC,False,25.254206,2,CWHvm2,CWH,vm,2.0,YC+FDC,M,32.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,991.023854,180.0,2.0,569.0,49.0,True,smoothed_bin_pchip,7.009158,0.005433,3.317034,True,cwhvm2_yc_hw_m,True,65.403134,0,,remapped_to_selected_curve_family
mhmm1_yc_hw_m,MHmm1_YC+HW,False,25.200728,4,MHmm1,MH,mm,1.0,YC+HW,M,11.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,105.368,299.0,4.0,106.0,11.0,True,smoothed_bin_pchip,6.5066,0.041497,6.5066,True,cwhvm1_yc_hw_m,True,202.046732,0,,remapped_to_selected_curve_family
cwhvm2_hw_fd_l,CWHvm2_HW+FD,False,24.536182,4,CWHvm2,CWH,vm,2.0,HW+FD,L,14.75,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,605.0,260.0,4.0,131.0,11.0,True,smoothed_bin_pchip,34.158243,0.022914,34.158243,True,cwhvm1_hw_fd_l,True,401.313888,0,,remapped_to_selected_curve_family
cwhvm2_fdc_dr_l,CWHvm2_FDC+DR,False,24.310655,1,CWHvm2,CWH,vm,2.0,FDC+DR,L,36.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,276.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_dr_l,True,983.327431,0,,remapped_to_selected_curve_family
cwhvm1_cw_pw_l,CWHvm1_CW+PW,False,24.173186,1,CWHvm1,CWH,vm,1.0,CW+PW,L,23.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,273.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_cw_hw_l,True,6107.943901,0,,remapped_to_selected_curve_family
cwhvm2_hm_ba_l,CWHvm2_HM+BA,False,24.138709,7,CWHvm2,CWH,vm,2.0,HM+BA,L,5.285714,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1104.212112,180.0,7.0,721.0,49.0,False,smoothed_bin_pchip,39.335889,0.025283,48.740792,True,cwhvm2_hw_ba_l,True,3095.371233,0,,remapped_to_selected_curve_family
cwhvh1_hw_dr_m,CWHvh1_HW+DR,False,24.096388,7,CWHvh1,CWH,vh,1.0,HW+DR,M,18.428572,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,514.561037,175.0,7.0,1819.0,49.0,False,smoothed_bin_pchip,4.927038,0.007265,2.911348,True,cwhvm1_hw_dr_m,True,1157.28499,0,,remapped_to_selected_curve_family
cwhvm1_yc_hm_m,CWHvm1_YC+HM,False,23.83159,5,CWHvm1,CWH,vm,1.0,YC+HM,M,11.6,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,260.83,299.0,5.0,518.0,27.0,False,smoothed_bin_pchip,0.161796,0.000443,0.161796,True,cwhvm1_yc_hw_m,True,202.046732,0,,remapped_to_selected_curve_family
cwhvm1_fdc_ss_h,CWHvm1_FDC+SS,False,23.57114,1,CWHvm1,CWH,vm,1.0,FDC+SS,H,32.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,284.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_ss_h,True,2240.217819,0,,remapped_to_selected_curve_family
cwhvm1_dr_ss_h,CWHvm1_DR+SS,False,23.554649,8,CWHvm1,CWH,vm,1.0,DR+SS,H,33.375,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,704.605211,170.0,8.0,1378.0,49.0,False,smoothed_bin_pchip,5.089635,0.005432,3.029036,True,cwhvm1_hw_ss_h,True,2240.217819,0,,remapped_to_selected_curve_family
cwhvh1_cw_ss_h,CWHvh1_CW+SS,False,23.431873,5,CWHvh1,CWH,vh,1.0,CW+SS,H,22.6,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,912.177807,220.0,5.0,1106.0,49.0,False,smoothed_bin_pchip,34.064339,0.027555,35.349263,True,cwhvh1_hw_ss_h,True,376.075834,0,,remapped_to_selected_curve_family
cwhvm2_hw_fd_h,CWHvm2_HW+FD,False,23.118184,2,CWHvm2,CWH,vm,2.0,HW+FD,H,28.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1181.631586,160.0,2.0,386.0,49.0,True,smoothed_bin_pchip,54.987182,0.029641,68.496404,True,cwhvm1_hw_fd_h,True,812.542221,0,,remapped_to_selected_curve_family
mhmm1_hw_yc_m,MHmm1_HW+YC,False,22.953551,4,MHmm1,MH,mm,1.0,HW+YC,M,13.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,442.45,290.0,4.0,252.0,23.0,True,smoothed_bin_pchip,2.441367,0.003326,2.441367,True,cwhvm1_cw_yc_m,True,285.012202,0,,remapped_to_selected_curve_family
cwhvm1_cw_plc_h,CWHvm1_CW+PLC,False,22.941417,2,CWHvm1,CWH,vm,1.0,CW+PLC,H,23.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1097.30929,160.0,2.0,391.0,49.0,True,smoothed_bin_pchip,32.442134,0.017885,39.999421,True,cwhvm1_cw_yc_h,True,485.666198,0,,remapped_to_selected_curve_family
mhmm1_hm_ba_h,MHmm1_HM+BA,False,22.910257,2,MHmm1,MH,mm,1.0,HM+BA,H,21.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,943.789732,190.0,2.0,552.0,49.0,True,smoothed_bin_pchip,7.18609,0.006461,4.689714,True,cwhvm1_hw_ba_h,True,6336.709216,0,,remapped_to_selected_curve_family
cwhvm1_fdc_pw_l,CWHvm1_FDC+PW,False,22.808609,1,CWHvm1,CWH,vm,1.0,FDC+PW,L,36.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,209.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_yc_hw_l,True,585.006343,0,,remapped_to_selected_curve_family
cwhvm2_hm_ba_h,CWHvm2_HM+BA,False,22.80008,7,CWHvm2,CWH,vm,2.0,HM+BA,H,11.428572,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,555.72356,245.0,7.0,837.0,49.0,False,smoothed_bin_pchip,5.307527,0.007299,5.752134,True,cwhvm2_hw_ba_h,True,3577.020254,0,,remapped_to_selected_curve_family
cwhvh1_dr_hw_l,CWHvh1_DR+HW,False,22.776487,6,CWHvh1,CWH,vh,1.0,DR+HW,L,20.833334,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,401.63985,165.0,6.0,1563.0,49.0,False,smoothed_bin_pchip,2.135911,0.004254,1.485337,True,cwhvm1_dr_hw_l,True,463.173065,0,,remapped_to_selected_curve_family
cwhvm1_pli_sx_m,CWHvm1_PLI+SX,False,22.381265,2,CWHvm1,CWH,vm,1.0,PLI+SX,M,18.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,555.281157,200.0,2.0,539.0,49.0,True,smoothed_bin_pchip,4.682747,0.006895,2.375957,True,cwhvm1_hw_ss_m,True,928.457868,0,,remapped_to_selected_curve_family
cwhvm1_fd_l,CWHvm1_FD,False,21.861791,5,CWHvm1,CWH,vm,1.0,FD,L,19.4,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,966.606713,185.0,5.0,991.0,49.0,False,smoothed_bin_pchip,8.795153,0.006965,4.928744,True,cwhvm1_hw_l,True,1582.40532,0,,remapped_to_selected_curve_family
cwhvm2_dr_hw_h,CWHvm2_DR+HW,False,20.851129,3,CWHvm2,CWH,vm,2.0,DR+HW,H,24.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,236.893987,115.0,3.0,792.0,49.0,True,smoothed_bin_pchip,1.398202,0.00463,0.720076,True,cwhvm1_dr_hw_h,True,620.529576,0,,remapped_to_selected_curve_family
cwhvm1_hw_fdi_l,CWHvm1_HW+FDI,False,20.651509,1,CWHvm1,CWH,vm,1.0,HW+FDI,L,29.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,284.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_fdc_l,True,1288.9352,0,,remapped_to_selected_curve_family
cwhvm2_cw_dr_l,CWHvm2_CW+DR,False,20.618397,2,CWHvm2,CWH,vm,2.0,CW+DR,L,17.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,691.875919,170.0,2.0,527.0,49.0,True,smoothed_bin_pchip,6.087229,0.006366,2.007673,True,cwhvm1_hw_dr_l,True,983.327431,0,,remapped_to_selected_curve_family
mhmm1_cw_hw_l,MHmm1_CW+HW,False,19.72763,4,MHmm1,MH,mm,1.0,CW+HW,L,11.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1086.08744,185.0,4.0,287.0,49.0,True,smoothed_bin_pchip,31.68938,0.020184,38.905407,True,cwhvm1_cw_hw_l,True,6107.943901,0,,remapped_to_selected_curve_family
cwhvh1_cw_dr_l,CWHvh1_CW+DR,False,19.695209,2,CWHvh1,CWH,vh,1.0,CW+DR,L,16.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,977.345483,170.0,2.0,557.0,49.0,True,smoothed_bin_pchip,7.832108,0.006035,2.978966,True,cwhvh1_cw_hw_l,True,1104.143424,0,,remapped_to_selected_curve_family
cwhvh1_ss_cw_m,CWHvh1_SS+CW,False,19.546775,2,CWHvh1,CWH,vh,1.0,SS+CW,M,19.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,996.299832,130.0,2.0,435.0,49.0,True,smoothed_bin_pchip,42.163678,0.021628,32.223132,True,cwhvm1_ss_hw_m,True,519.509989,0,,remapped_to_selected_curve_family
cwhvm2_fdc_hw_l,CWHvm2_FDC+HW,False,19.496536,1,CWHvm2,CWH,vm,2.0,FDC+HW,L,36.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,281.0,0.0,True,insufficient_source_stands,,,,False,cwhvm2_yc_hw_l,True,398.830202,0,,remapped_to_selected_curve_family
cwhvm1_ss_fdc_l,CWHvm1_SS+FDC,False,19.296924,1,CWHvm1,CWH,vm,1.0,SS+FDC,L,31.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,284.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_fdc_l,True,1288.9352,0,,remapped_to_selected_curve_family
mhmm1_hm_ba_l,MHmm1_HM+BA,False,18.697052,3,MHmm1,MH,mm,1.0,HM+BA,L,7.666666,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1082.575024,190.0,3.0,357.0,49.0,True,smoothed_bin_pchip,95.309844,0.093044,119.227139,True,cwhvm1_hw_ba_l,True,6328.040635,0,,remapped_to_selected_curve_family
cwhvm1_cw_hm_l,CWHvm1_CW+HM,False,18.310785,2,CWHvm1,CWH,vm,1.0,CW+HM,L,9.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,343.5,290.0,2.0,152.0,21.0,True,smoothed_bin_pchip,16.821636,0.036852,16.821636,True,cwhvm1_cw_hw_l,True,6107.943901,0,,remapped_to_selected_curve_family
cwhvm1_ss_dr_m,CWHvm1_SS+DR,False,18.01144,4,CWHvm1,CWH,vm,1.0,SS+DR,M,32.25,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,937.389098,175.0,4.0,860.0,49.0,True,smoothed_bin_pchip,8.930734,0.009083,8.464767,True,cwhvm1_hw_dr_m,True,1157.28499,0,,remapped_to_selected_curve_family
cwhvm1_ss_dr_h,CWHvm1_SS+DR,False,17.980361,6,CWHvm1,CWH,vm,1.0,SS+DR,H,34.833332,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1082.192409,135.0,6.0,1400.0,49.0,False,smoothed_bin_pchip,11.016393,0.008583,6.849457,True,cwhvm1_hw_dr_h,True,949.516627,0,,remapped_to_selected_curve_family
cwhvm1_pl_yc_l,CWHvm1_PL+YC,False,17.898366,1,CWHvm1,CWH,vm,1.0,PL+YC,L,4.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,111.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_cw_yc_l,True,1293.870013,0,,remapped_to_selected_curve_family
cwhvm2_cw_fdc_h,CWHvm2_CW+FDC,False,17.535693,1,CWHvm2,CWH,vm,2.0,CW+FDC,H,36.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,276.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_fdc_h,True,888.764635,0,,remapped_to_selected_curve_family
cwhvm2_ba_cw_m,CWHvm2_BA+CW,False,17.239776,1,CWHvm2,CWH,vm,2.0,BA+CW,M,24.0,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,111.0,0.0,True,insufficient_source_stands,,,,False,cwhvm2_ba_hw_m,True,737.724583,0,,remapped_to_selected_curve_family
cwhvm2_hw_ss_l,CWHvm2_HW+SS,False,17.169434,2,CWHvm2,CWH,vm,2.0,HW+SS,L,13.5,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,natural_curve_missing,False,not_applicable,not_applicable,public_vdyp,reviewed_remap_candidate,No existing natural curve row found; P10.4 must diagnose support or fallback.,phase10_natural_curve_diagnostics_only,not_model_input,0,,,,,1.0,284.0,0.0,True,insufficient_source_stands,,,,False,cwhvm1_hw_ss_l,True,4135.63912,0,,remapped_to_selected_curve_family
