feature_id,age,treated_volume,au_id,stratum_code,si_class,curve_lane,selected_top_90_stratum,area_ha,source_table,matched_legacy_au_code,match_confidence,other_species_pct_encoded_as_dr,oaf1_factor,oaf2_factor,planting_delay,planted_percent
600642,220,1571.5,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,230,1587.5,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,240,1600.1,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,250,1609.8,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,260,1617.5,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,270,1623.3,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,280,1626.7,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,290,1629.1,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,300,1631.8,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,310,1633.5,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,320,1634.1,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,330,1633.8,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,340,1632.8,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600642,350,1631.0,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,existing_managed_1_10,True,285.012202,mp10_table_28,1120,low,0.0,0.9,0.95,0,100
600643,0,0.0,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,10,0.0,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,20,0.0,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,30,14.4,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,40,92.7,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,50,184.4,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,60,287.0,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,70,374.0,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,80,462.2,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,90,550.2,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,100,629.8,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,110,696.8,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,120,749.7,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,130,795.0,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,140,849.4,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,150,895.4,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,160,934.5,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,170,966.1,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,180,991.3,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,190,1012.5,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,200,1030.1,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,210,1044.8,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,220,1056.8,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,230,1066.4,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,240,1074.3,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,250,1080.9,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,260,1085.5,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,270,1088.8,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,280,1090.8,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,290,1091.8,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,300,1091.9,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,310,1091.2,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,320,1090.0,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,330,1088.2,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,340,1085.9,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600643,350,1083.1,cwhvm1_cw_yc_m,CWHvm1_CW+YC,M,future_managed,True,285.012202,mp10_table_29,7500,low,0.0,0.9,0.95,1,100
600621,0,0.0,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,10,13.4,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,20,42.0,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,30,86.0,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,40,161.39999999999998,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,50,237.3,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,60,314.7,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,70,375.0,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,80,357.7,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,90,401.7,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,100,456.7,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,110,505.2,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,120,545.3,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,130,581.2,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,140,619.9,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,150,652.9,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,160,681.4,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,170,705.4,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,180,725.6,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,190,743.0,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,200,757.9,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,210,770.7,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,220,781.6,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,230,790.9,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,240,798.8,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,250,805.5,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,260,810.5,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,270,814.5,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,280,817.6,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,290,819.9,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,300,821.5,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,310,822.5,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,320,823.4,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,330,823.9,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,340,824.0,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600621,350,823.6,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_11_50,True,308.751729,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600622,0,0.0,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,10,0.0,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,20,83.2,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,30,301.8,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,40,532.4,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,50,754.8,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,60,958.2,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,70,1127.7,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,80,1262.4,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,90,1371.3,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,100,1461.6,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,110,1546.8,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,120,1612.3,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,130,1646.9,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,140,1683.4,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,150,1716.6,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,160,1743.4,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,170,1766.1,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,180,1788.0,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,190,1814.4,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,200,1838.8,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,210,1859.2,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,220,1867.6,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,230,1875.2,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,240,1882.0,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,250,1891.7,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,260,1901.9,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,270,1911.2,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,280,1918.8,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,290,1907.7,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,300,1896.5,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,310,1885.4,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,320,1874.2,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,330,1863.0,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,340,1851.9,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600622,350,1840.7,cwhvm1_dr_h,CWHvm1_DR,H,existing_managed_1_10,True,308.751729,mp10_table_28,110,fallback_review_required,0.0,0.9,0.95,0,100
600623,0,0.0,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,10,0.0,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,20,66.3,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,30,279.3,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,40,509.1,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,50,733.4,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,60,939.4,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,70,1112.2,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,80,1250.7,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,90,1361.7,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,100,1452.8,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,110,1538.7,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,120,1608.7,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,130,1643.3,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,140,1679.8,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,150,1713.5,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,160,1741.0,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,170,1763.9,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,180,1785.7,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,190,1811.9,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,200,1836.4,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,210,1858.2,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,220,1866.8,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,230,1874.5,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,240,1881.3,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,250,1890.6,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,260,1900.9,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,270,1910.3,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,280,1919.0,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,290,1908.8,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,300,1897.6,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,310,1886.5,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,320,1875.3,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,330,1864.1,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,340,1853.0,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600623,350,1841.8,cwhvm1_dr_h,CWHvm1_DR,H,future_managed,True,308.751729,mp10_table_29,500,fallback_review_required,0.0,0.9,0.95,1,100
600381,0,0.0,cwhvm1_dr_hw_h,CWHvm1_DR+HW,H,existing_managed_11_50,True,620.529576,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600381,10,3.6,cwhvm1_dr_hw_h,CWHvm1_DR+HW,H,existing_managed_11_50,True,620.529576,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600381,20,18.5,cwhvm1_dr_hw_h,CWHvm1_DR+HW,H,existing_managed_11_50,True,620.529576,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600381,30,47.400000000000006,cwhvm1_dr_hw_h,CWHvm1_DR+HW,H,existing_managed_11_50,True,620.529576,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600381,40,110.8,cwhvm1_dr_hw_h,CWHvm1_DR+HW,H,existing_managed_11_50,True,620.529576,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600381,50,179.8,cwhvm1_dr_hw_h,CWHvm1_DR+HW,H,existing_managed_11_50,True,620.529576,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600381,60,253.79999999999998,cwhvm1_dr_hw_h,CWHvm1_DR+HW,H,existing_managed_11_50,True,620.529576,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
600381,70,314.40000000000003,cwhvm1_dr_hw_h,CWHvm1_DR+HW,H,existing_managed_11_50,True,620.529576,mp10_table_27,7270,fallback_review_required,24.0,0.9,0.95,0,100
