feature_id,MVcon_0,MVcon_10,MVcon_20,MVcon_30,MVcon_40,MVcon_50,MVcon_60,MVcon_70,MVcon_80,MVcon_90,MVcon_100,MVcon_110,MVcon_120,MVcon_130,MVcon_140,MVcon_150,MVcon_160,MVcon_170,MVcon_180,MVcon_190,MVcon_200,MVcon_210,MVcon_220,MVcon_230,MVcon_240,MVcon_250,MVcon_260,MVcon_270,MVcon_280,MVcon_290,MVcon_300,MVcon_310,MVcon_320,MVcon_330,MVcon_340,MVcon_350,MVdec_0,MVdec_10,MVdec_20,MVdec_30,MVdec_40,MVdec_50,MVdec_60,MVdec_70,MVdec_80,MVdec_90,MVdec_100,MVdec_110,MVdec_120,MVdec_130,MVdec_140,MVdec_150,MVdec_160,MVdec_170,MVdec_180,MVdec_190,MVdec_200,MVdec_210,MVdec_220,MVdec_230,MVdec_240,MVdec_250,MVdec_260,MVdec_270,MVdec_280,MVdec_290,MVdec_300,MVdec_310,MVdec_320,MVdec_330,MVdec_340,MVdec_350,HTcon_0,HTcon_10,HTcon_20,HTcon_30,HTcon_40,HTcon_50,HTcon_60,HTcon_70,HTcon_80,HTcon_90,HTcon_100,HTcon_110,HTcon_120,HTcon_130,HTcon_140,HTcon_150,HTcon_160,HTcon_170,HTcon_180,HTcon_190,HTcon_200,HTcon_210,HTcon_220,HTcon_230,HTcon_240,HTcon_250,HTcon_260,HTcon_270,HTcon_280,HTcon_290,HTcon_300,HTcon_310,HTcon_320,HTcon_330,HTcon_340,HTcon_350,HTdec_0,HTdec_10,HTdec_20,HTdec_30,HTdec_40,HTdec_50,HTdec_60,HTdec_70,HTdec_80,HTdec_90,HTdec_100,HTdec_110,HTdec_120,HTdec_130,HTdec_140,HTdec_150,HTdec_160,HTdec_170,HTdec_180,HTdec_190,HTdec_200,HTdec_210,HTdec_220,HTdec_230,HTdec_240,HTdec_250,HTdec_260,HTdec_270,HTdec_280,HTdec_290,HTdec_300,HTdec_310,HTdec_320,HTdec_330,HTdec_340,HTdec_350,gVol_0,gVol_10,gVol_20,gVol_30,gVol_40,gVol_50,gVol_60,gVol_70,gVol_80,gVol_90,gVol_100,gVol_110,gVol_120,gVol_130,gVol_140,gVol_150,gVol_160,gVol_170,gVol_180,gVol_190,gVol_200,gVol_210,gVol_220,gVol_230,gVol_240,gVol_250,gVol_260,gVol_270,gVol_280,gVol_290,gVol_300,gVol_310,gVol_320,gVol_330,gVol_340,gVol_350,CC_0,CC_10,CC_20,CC_30,CC_40,CC_50,CC_60,CC_70,CC_80,CC_90,CC_100,CC_110,CC_120,CC_130,CC_140,CC_150,CC_160,CC_170,CC_180,CC_190,CC_200,CC_210,CC_220,CC_230,CC_240,CC_250,CC_260,CC_270,CC_280,CC_290,CC_300,CC_310,CC_320,CC_330,CC_340,CC_350
600391,0.0,0.0,0.0,22.2,110.1,205.9,310.9,395.9,484.7,570.2,647.3,711.7,763.7,809.8,862.4,906.8,944.6,975.0,999.7,1020.4,1037.8,1052.4,1064.5,1074.2,1082.3,1088.8,1093.5,1096.7,1098.8,1099.9,1100.1,1099.5,1098.5,1096.9,1094.8,1092.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.8,6.9,10.9,14.5,17.8,20.7,23.3,25.6,27.6,29.3,30.9,32.2,33.4,34.4,35.3,36.1,36.8,37.4,37.9,38.4,38.8,39.2,39.5,39.8,40.1,40.3,40.5,40.7,40.8,41.0,41.1,41.2,41.3,41.4,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,48.1,140.1,243.0,357.0,450.3,547.8,642.3,728.8,803.0,864.8,921.0,986.2,1043.0,1092.7,1134.8,1170.9,1202.7,1230.7,1255.8,1278.1,1297.7,1315.6,1332.0,1346.3,1359.0,1370.3,1380.4,1389.4,1397.5,1405.3,1412.3,1418.8,1424.6,0.2,5.9,39.2,79.5,86.8,87.6,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600392,0.0,0.0,0.0,23.1,108.6,200.3,295.9,384.0,476.5,559.8,637.5,709.0,770.4,825.4,878.4,922.9,962.0,998.1,1031.0,1060.0,1085.8,1109.8,1131.0,1149.7,1166.3,1180.2,1190.9,1200.1,1208.2,1215.0,1220.9,1225.7,1231.0,1235.6,1239.4,1242.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.1,7.2,11.4,15.2,18.5,21.5,24.0,26.3,28.3,30.1,31.7,33.2,34.4,35.6,36.6,37.5,38.4,39.1,39.8,40.5,41.1,41.6,42.1,42.6,43.0,43.4,43.8,44.1,44.4,44.7,45.0,45.3,45.5,45.8,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,44.5,133.8,232.4,336.1,432.2,533.5,625.8,713.2,795.2,867.9,934.7,1000.9,1059.2,1111.8,1162.3,1209.7,1253.0,1292.9,1331.7,1367.4,1400.4,1431.1,1458.9,1483.2,1505.9,1527.1,1547.0,1565.7,1583.2,1601.9,1619.9,1636.9,1653.0,0.0,5.7,34.0,74.8,85.8,87.5,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600393,0,0.0,0.0,18.1,99.4,191.0,286.4,374.6,466.9,551.5,629.3,701.8,763.6,818.2,872.3,917.4,956.9,992.9,1025.8,1054.8,1080.4,1104.2,1125.2,1143.7,1160.1,1174.1,1184.6,1193.6,1201.3,1207.9,1213.4,1217.9,1222.7,1227.0,1230.6,1233.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,6.8,11.0,14.8,18.2,21.1,23.8,26.1,28.1,29.9,31.5,33.0,34.3,35.4,36.4,37.4,38.2,39.0,39.7,40.3,40.9,41.4,41.9,42.4,42.8,43.2,43.5,43.9,44.2,44.5,44.8,45.0,45.3,45.5,45.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.8,39.1,124.1,222.4,325.7,422.0,523.0,616.5,703.9,786.8,859.7,926.0,993.0,1051.9,1104.9,1154.9,1202.3,1245.4,1284.7,1323.1,1358.4,1391.0,1421.2,1448.9,1472.8,1495.1,1515.8,1535.1,1553.1,1570.0,1587.9,1605.2,1621.7,1637.2,0,4.3,29.9,71.7,85.4,87.5,87.3,86.9,86.4,86.0,85.5,85.1,84.6,84.2,83.7,83.3,82.8,82.4,81.9,81.5,81.0,80.6,80.1,79.7,79.2,78.8,78.3,77.9,77.4,77.0,76.5,76.1,75.6,75.2,74.7,74.3
600721,0.0,0.0,0.0,22.2,110.1,205.9,310.9,395.9,484.7,570.2,647.3,711.7,763.7,809.8,862.4,906.8,944.6,975.0,999.7,1020.4,1037.8,1052.4,1064.5,1074.2,1082.3,1088.8,1093.5,1096.7,1098.8,1099.9,1100.1,1099.5,1098.5,1096.9,1094.8,1092.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.8,6.9,10.9,14.5,17.8,20.7,23.3,25.6,27.6,29.3,30.9,32.2,33.4,34.4,35.3,36.1,36.8,37.4,37.9,38.4,38.8,39.2,39.5,39.8,40.1,40.3,40.5,40.7,40.8,41.0,41.1,41.2,41.3,41.4,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,48.1,140.1,243.0,357.0,450.3,547.8,642.3,728.8,803.0,864.8,921.0,986.2,1043.0,1092.7,1134.8,1170.9,1202.7,1230.7,1255.8,1278.1,1297.7,1315.6,1332.0,1346.3,1359.0,1370.3,1380.4,1389.4,1397.5,1405.3,1412.3,1418.8,1424.6,0.2,5.9,39.2,79.5,86.8,87.6,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600722,0.0,0.0,0.0,23.1,108.6,200.3,295.9,384.0,476.5,559.8,637.5,709.0,770.4,825.4,878.4,922.9,962.0,998.1,1031.0,1060.0,1085.8,1109.8,1131.0,1149.7,1166.3,1180.2,1190.9,1200.1,1208.2,1215.0,1220.9,1225.7,1231.0,1235.6,1239.4,1242.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.1,7.2,11.4,15.2,18.5,21.5,24.0,26.3,28.3,30.1,31.7,33.2,34.4,35.6,36.6,37.5,38.4,39.1,39.8,40.5,41.1,41.6,42.1,42.6,43.0,43.4,43.8,44.1,44.4,44.7,45.0,45.3,45.5,45.8,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,44.5,133.8,232.4,336.1,432.2,533.5,625.8,713.2,795.2,867.9,934.7,1000.9,1059.2,1111.8,1162.3,1209.7,1253.0,1292.9,1331.7,1367.4,1400.4,1431.1,1458.9,1483.2,1505.9,1527.1,1547.0,1565.7,1583.2,1601.9,1619.9,1636.9,1653.0,0.0,5.7,34.0,74.8,85.8,87.5,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600723,0,0.0,0.0,18.1,99.4,191.0,286.4,374.6,466.9,551.5,629.3,701.8,763.6,818.2,872.3,917.4,956.9,992.9,1025.8,1054.8,1080.4,1104.2,1125.2,1143.7,1160.1,1174.1,1184.6,1193.6,1201.3,1207.9,1213.4,1217.9,1222.7,1227.0,1230.6,1233.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,6.8,11.0,14.8,18.2,21.1,23.8,26.1,28.1,29.9,31.5,33.0,34.3,35.4,36.4,37.4,38.2,39.0,39.7,40.3,40.9,41.4,41.9,42.4,42.8,43.2,43.5,43.9,44.2,44.5,44.8,45.0,45.3,45.5,45.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.8,39.1,124.1,222.4,325.7,422.0,523.0,616.5,703.9,786.8,859.7,926.0,993.0,1051.9,1104.9,1154.9,1202.3,1245.4,1284.7,1323.1,1358.4,1391.0,1421.2,1448.9,1472.8,1495.1,1515.8,1535.1,1553.1,1570.0,1587.9,1605.2,1621.7,1637.2,0,4.3,29.9,71.7,85.4,87.5,87.3,86.9,86.4,86.0,85.5,85.1,84.6,84.2,83.7,83.3,82.8,82.4,81.9,81.5,81.0,80.6,80.1,79.7,79.2,78.8,78.3,77.9,77.4,77.0,76.5,76.1,75.6,75.2,74.7,74.3
600571,0.0,0.0,9.8,118.1,258.4,411.2,562.1,703.5,831.3,940.1,1035.3,1122.9,1204.6,1274.3,1338.0,1397.0,1445.9,1489.2,1531.9,1573.1,1612.4,1648.1,1680.1,1709.6,1736.1,1763.7,1789.4,1813.2,1835.0,1852.6,1870.0,1886.1,1901.0,1917.1,1933.3,1948.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.3,10.3,16.1,21.1,25.3,29.0,32.1,34.7,37.0,39.1,40.9,42.5,44.0,45.4,46.6,47.8,48.9,49.9,50.9,51.8,52.6,53.4,54.2,54.9,55.6,56.3,57.0,57.6,58.2,58.8,59.3,59.9,60.4,60.9,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,27.4,141.1,290.5,453.6,615.8,770.4,914.2,1041.3,1158.1,1269.3,1375.7,1471.5,1562.1,1648.3,1724.0,1793.1,1862.0,1929.4,1994.7,2055.7,2112.4,2166.3,2217.4,2270.0,2320.5,2369.0,2415.4,2458.5,2501.3,2542.6,2582.6,2623.8,2665.1,2705.2,0.0,9.8,58.6,86.0,88.1,87.7,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600572,0.0,0.0,10.1,127.9,274.5,429.7,579.7,718.3,842.0,946.3,1036.8,1119.8,1197.0,1264.5,1326.6,1382.6,1429.1,1469.8,1508.5,1545.4,1581.2,1613.2,1641.2,1666.8,1690.3,1717.0,1741.7,1764.6,1785.5,1803.4,1821.5,1838.3,1853.8,1871.8,1890.4,1907.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.3,10.2,15.9,20.9,25.1,28.7,31.8,34.5,36.8,38.8,40.6,42.3,43.7,45.1,46.3,47.5,48.6,49.6,50.5,51.4,52.2,53.0,53.8,54.5,55.2,55.8,56.4,57.0,57.6,58.2,58.7,59.3,59.8,60.3,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,30.8,155.2,311.9,477.9,639.8,792.9,934.7,1060.2,1176.6,1286.5,1391.5,1486.9,1576.7,1661.5,1736.1,1804.2,1871.9,1938.2,2002.2,2061.8,2117.1,2169.5,2219.3,2270.5,2319.6,2366.7,2411.6,2453.3,2494.6,2534.4,2572.9,2612.7,2652.5,2691.2,0.0,11.5,65.7,87.3,88.2,87.7,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600573,0,0.0,6.0,111.6,256.7,411.7,560.3,702.8,828.8,933.2,1032.5,1119.6,1199.1,1266.9,1328.0,1383.9,1430.4,1470.5,1506.5,1540.8,1573.8,1604.1,1630.2,1653.7,1674.2,1695.9,1715.7,1733.6,1749.6,1762.8,1776.9,1789.6,1801.0,1813.4,1826.2,1837.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,9.5,15.1,20.1,24.4,28.1,31.2,34.0,36.3,38.4,40.3,41.9,43.4,44.8,46.0,47.1,48.1,49.1,49.9,50.7,51.5,52.2,52.9,53.5,54.1,54.6,55.2,55.7,56.2,56.6,57.1,57.5,57.9,58.3,58.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24.0,138.3,293.0,458.9,619.1,775.8,919.1,1044.1,1168.8,1281.6,1387.5,1482.0,1569.2,1652.9,1726.6,1792.9,1855.8,1917.2,1976.2,2031.5,2082.2,2129.7,2173.8,2217.8,2259.5,2299.1,2336.5,2371.0,2405.3,2438.3,2469.8,2501.6,2533.2,2563.8,0,8.6,60.2,86.8,88.2,87.8,87.3,86.9,86.4,86.0,85.5,85.1,84.6,84.2,83.7,83.3,82.8,82.4,81.9,81.5,81.0,80.6,80.1,79.7,79.2,78.8,78.3,77.9,77.4,77.0,76.5,76.1,75.6,75.2,74.7,74.3
600581,0.0,0.0,9.8,118.1,258.4,411.2,562.1,703.5,831.3,940.1,1035.3,1122.9,1204.6,1274.3,1338.0,1397.0,1445.9,1489.2,1531.9,1573.1,1612.4,1648.1,1680.1,1709.6,1736.1,1763.7,1789.4,1813.2,1835.0,1852.6,1870.0,1886.1,1901.0,1917.1,1933.3,1948.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.3,10.3,16.1,21.1,25.3,29.0,32.1,34.7,37.0,39.1,40.9,42.5,44.0,45.4,46.6,47.8,48.9,49.9,50.9,51.8,52.6,53.4,54.2,54.9,55.6,56.3,57.0,57.6,58.2,58.8,59.3,59.9,60.4,60.9,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,27.4,141.1,290.5,453.6,615.8,770.4,914.2,1041.3,1158.1,1269.3,1375.7,1471.5,1562.1,1648.3,1724.0,1793.1,1862.0,1929.4,1994.7,2055.7,2112.4,2166.3,2217.4,2270.0,2320.5,2369.0,2415.4,2458.5,2501.3,2542.6,2582.6,2623.8,2665.1,2705.2,0.0,9.8,58.6,86.0,88.1,87.7,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600582,0.0,0.0,10.1,127.9,274.5,429.7,579.7,718.3,842.0,946.3,1036.8,1119.8,1197.0,1264.5,1326.6,1382.6,1429.1,1469.8,1508.5,1545.4,1581.2,1613.2,1641.2,1666.8,1690.3,1717.0,1741.7,1764.6,1785.5,1803.4,1821.5,1838.3,1853.8,1871.8,1890.4,1907.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.3,10.2,15.9,20.9,25.1,28.7,31.8,34.5,36.8,38.8,40.6,42.3,43.7,45.1,46.3,47.5,48.6,49.6,50.5,51.4,52.2,53.0,53.8,54.5,55.2,55.8,56.4,57.0,57.6,58.2,58.7,59.3,59.8,60.3,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,30.8,155.2,311.9,477.9,639.8,792.9,934.7,1060.2,1176.6,1286.5,1391.5,1486.9,1576.7,1661.5,1736.1,1804.2,1871.9,1938.2,2002.2,2061.8,2117.1,2169.5,2219.3,2270.5,2319.6,2366.7,2411.6,2453.3,2494.6,2534.4,2572.9,2612.7,2652.5,2691.2,0.0,11.5,65.7,87.3,88.2,87.7,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600583,0,0.0,6.0,111.6,256.7,411.7,560.3,702.8,828.8,933.2,1032.5,1119.6,1199.1,1266.9,1328.0,1383.9,1430.4,1470.5,1506.5,1540.8,1573.8,1604.1,1630.2,1653.7,1674.2,1695.9,1715.7,1733.6,1749.6,1762.8,1776.9,1789.6,1801.0,1813.4,1826.2,1837.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,9.5,15.1,20.1,24.4,28.1,31.2,34.0,36.3,38.4,40.3,41.9,43.4,44.8,46.0,47.1,48.1,49.1,49.9,50.7,51.5,52.2,52.9,53.5,54.1,54.6,55.2,55.7,56.2,56.6,57.1,57.5,57.9,58.3,58.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24.0,138.3,293.0,458.9,619.1,775.8,919.1,1044.1,1168.8,1281.6,1387.5,1482.0,1569.2,1652.9,1726.6,1792.9,1855.8,1917.2,1976.2,2031.5,2082.2,2129.7,2173.8,2217.8,2259.5,2299.1,2336.5,2371.0,2405.3,2438.3,2469.8,2501.6,2533.2,2563.8,0,8.6,60.2,86.8,88.2,87.8,87.3,86.9,86.4,86.0,85.5,85.1,84.6,84.2,83.7,83.3,82.8,82.4,81.9,81.5,81.0,80.6,80.1,79.7,79.2,78.8,78.3,77.9,77.4,77.0,76.5,76.1,75.6,75.2,74.7,74.3
600341,0.0,0.0,9.8,118.1,258.4,411.2,562.1,703.5,831.3,940.1,1035.3,1122.9,1204.6,1274.3,1338.0,1397.0,1445.9,1489.2,1531.9,1573.1,1612.4,1648.1,1680.1,1709.6,1736.1,1763.7,1789.4,1813.2,1835.0,1852.6,1870.0,1886.1,1901.0,1917.1,1933.3,1948.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.3,10.3,16.1,21.1,25.3,29.0,32.1,34.7,37.0,39.1,40.9,42.5,44.0,45.4,46.6,47.8,48.9,49.9,50.9,51.8,52.6,53.4,54.2,54.9,55.6,56.3,57.0,57.6,58.2,58.8,59.3,59.9,60.4,60.9,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,27.4,141.1,290.5,453.6,615.8,770.4,914.2,1041.3,1158.1,1269.3,1375.7,1471.5,1562.1,1648.3,1724.0,1793.1,1862.0,1929.4,1994.7,2055.7,2112.4,2166.3,2217.4,2270.0,2320.5,2369.0,2415.4,2458.5,2501.3,2542.6,2582.6,2623.8,2665.1,2705.2,0.0,9.8,58.6,86.0,88.1,87.7,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600342,0.0,0.0,10.1,127.9,274.5,429.7,579.7,718.3,842.0,946.3,1036.8,1119.8,1197.0,1264.5,1326.6,1382.6,1429.1,1469.8,1508.5,1545.4,1581.2,1613.2,1641.2,1666.8,1690.3,1717.0,1741.7,1764.6,1785.5,1803.4,1821.5,1838.3,1853.8,1871.8,1890.4,1907.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.3,10.2,15.9,20.9,25.1,28.7,31.8,34.5,36.8,38.8,40.6,42.3,43.7,45.1,46.3,47.5,48.6,49.6,50.5,51.4,52.2,53.0,53.8,54.5,55.2,55.8,56.4,57.0,57.6,58.2,58.7,59.3,59.8,60.3,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,30.8,155.2,311.9,477.9,639.8,792.9,934.7,1060.2,1176.6,1286.5,1391.5,1486.9,1576.7,1661.5,1736.1,1804.2,1871.9,1938.2,2002.2,2061.8,2117.1,2169.5,2219.3,2270.5,2319.6,2366.7,2411.6,2453.3,2494.6,2534.4,2572.9,2612.7,2652.5,2691.2,0.0,11.5,65.7,87.3,88.2,87.7,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600343,0,0.0,6.0,111.6,256.7,411.7,560.3,702.8,828.8,933.2,1032.5,1119.6,1199.1,1266.9,1328.0,1383.9,1430.4,1470.5,1506.5,1540.8,1573.8,1604.1,1630.2,1653.7,1674.2,1695.9,1715.7,1733.6,1749.6,1762.8,1776.9,1789.6,1801.0,1813.4,1826.2,1837.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,9.5,15.1,20.1,24.4,28.1,31.2,34.0,36.3,38.4,40.3,41.9,43.4,44.8,46.0,47.1,48.1,49.1,49.9,50.7,51.5,52.2,52.9,53.5,54.1,54.6,55.2,55.7,56.2,56.6,57.1,57.5,57.9,58.3,58.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24.0,138.3,293.0,458.9,619.1,775.8,919.1,1044.1,1168.8,1281.6,1387.5,1482.0,1569.2,1652.9,1726.6,1792.9,1855.8,1917.2,1976.2,2031.5,2082.2,2129.7,2173.8,2217.8,2259.5,2299.1,2336.5,2371.0,2405.3,2438.3,2469.8,2501.6,2533.2,2563.8,0,8.6,60.2,86.8,88.2,87.8,87.3,86.9,86.4,86.0,85.5,85.1,84.6,84.2,83.7,83.3,82.8,82.4,81.9,81.5,81.0,80.6,80.1,79.7,79.2,78.8,78.3,77.9,77.4,77.0,76.5,76.1,75.6,75.2,74.7,74.3
